ptp,condition,hidden_pa_img_type,hidden_pa_img_row_number_across_blocks,border_dist_closest,counterbalancing,mouse_error_mean,mouse_error_sd,mouse_error_n,y_hat_three_param,y_hat_two_param
sub_005,schema_6_0,far,3,all,cb2,114.51726246138352,130.05441836314742,2,97.14673840401042,100.0995448403388
sub_005,schema_6_0,far,4,all,cb2,34.238096967915894,23.69915143853972,2,68.20111580484775,70.124524177839
sub_005,schema_6_0,far,5,all,cb2,61.96330139665973,16.30653998506563,2,48.987365220591556,49.12558692461367
sub_005,schema_6_0,far,6,all,cb2,36.75976157759894,7.222545250615933,2,36.23351236255414,34.41482589696402
sub_005,schema_6_0,far,7,all,cb2,19.313082123552277,15.845198540559345,2,27.767660679345852,24.109233408973864
sub_005,schema_6_0,far,8,all,cb2,31.403175072442288,20.070490566247226,2,22.1481317793465,16.889672413529723
sub_005,schema_6_0,near,1,all,cb2,255.667008735994,137.97366786470877,2,278.926820098254,278.559501367295
sub_005,schema_6_0,near,2,all,cb2,237.92790018226128,134.691043791741,2,152.23651944340554,153.14036752469528
sub_005,schema_6_0,near,3,all,cb2,11.340734323425263,3.738441880279778,2,83.65340081723082,84.1901714013916
sub_005,schema_6_0,near,4,all,cb2,30.91634168093968,16.06160258108709,2,46.52629529944983,46.284236319680325
sub_005,schema_6_0,near,5,all,cb2,23.09372117313784,15.675612709486906,2,26.427734724481013,25.4451380254656
sub_005,schema_6_0,near,6,all,cb2,28.00726165353474,18.66509647226666,2,15.547486141886054,13.988673047624507
sub_005,schema_6_0,near,7,all,cb2,11.66855929585001,4.74945844817049,2,9.657521595544722,7.690387587502802
sub_005,schema_6_0,near,8,all,cb2,20.82306181172756,11.640472734165098,2,6.46902069928268,4.227853567287458
sub_005,schema_6_0,near_far_combined,1,all,cb2,228.6335428378412,117.73750230825473,4,243.057669673264,240.903987863364
sub_005,schema_6_0,near_far_combined,2,all,cb2,192.90930162479705,110.73896678616916,4,146.32994226242982,149.4196633670951
sub_005,schema_6_0,near_far_combined,3,all,cb2,62.92899839240439,95.87061357557504,4,89.73431786907867,92.67690418391506
sub_005,schema_6_0,near_far_combined,4,all,cb2,32.57721932442779,16.639900986946778,4,56.62008282798405,57.482451610221105
sub_005,schema_6_0,near_far_combined,5,all,cb2,42.528511284898784,25.964542147931766,4,37.24486479459705,35.65324362328982
sub_005,schema_6_0,near_far_combined,6,all,cb2,32.38351161556684,12.611598380551134,4,25.90837843531932,22.11377116413088
sub_005,schema_6_0,near_far_combined,7,all,cb2,15.490820709701143,10.520874513776617,4,19.275373183319886,13.715971547119041
sub_005,schema_6_0,near_far_combined,8,all,cb2,26.113118442084925,14.72259027995427,4,15.394385963938163,8.507272417945943
sub_006,schema_2_2,all_pa,1,1,cb1,222.8618472374793,NA,1,NA,NA
sub_006,schema_2_2,all_pa,1,2,cb1,326.7119628434794,NA,1,NA,NA
sub_006,schema_2_2,all_pa,1,3,cb1,69.5295233482736,51.08465366568028,2,NA,NA
sub_006,schema_2_2,all_pa,1,4,cb1,131.92327972264485,3.912878908892949,2,NA,NA
sub_006,schema_2_2,all_pa,1,all,cb1,158.74656937046595,102.28043318144532,6,173.450402628987,171.422522200687
sub_006,schema_2_2,all_pa,2,1,cb1,89.49430752344846,NA,1,NA,NA
sub_006,schema_2_2,all_pa,2,2,cb1,374.1812567660746,NA,1,NA,NA
sub_006,schema_2_2,all_pa,2,3,cb1,115.45814264631763,159.2522509025976,2,NA,NA
sub_006,schema_2_2,all_pa,2,4,cb1,106.72551503838633,100.55907388941294,2,NA,NA
sub_006,schema_2_2,all_pa,2,all,cb1,151.34047994315517,138.21175207899373,6,109.51696386961211,112.15253065937992
sub_006,schema_2_2,all_pa,3,1,cb1,105.64088557041522,NA,1,NA,NA
sub_006,schema_2_2,all_pa,3,2,cb1,32.424967849468445,NA,1,NA,NA
sub_006,schema_2_2,all_pa,3,3,cb1,39.04503936932996,21.900533681024687,2,NA,NA
sub_006,schema_2_2,all_pa,3,4,cb1,58.09529562161005,59.693224826520606,2,NA,NA
sub_006,schema_2_2,all_pa,3,all,cb1,55.39108723362728,39.10092424926448,6,70.59293658895055,73.37536498604116
sub_006,schema_2_2,all_pa,4,1,cb1,30.579759712946775,NA,1,NA,NA
sub_006,schema_2_2,all_pa,4,2,cb1,39.92145150215686,NA,1,NA,NA
sub_006,schema_2_2,all_pa,4,3,cb1,13.604414025913407,16.531323668775318,2,NA,NA
sub_006,schema_2_2,all_pa,4,4,cb1,26.57978983990373,2.9394737704499896,2,NA,NA
sub_006,schema_2_2,all_pa,4,all,cb1,25.144936491122984,12.651425164129042,6,46.89516701569224,48.0055523953036
sub_006,schema_2_2,all_pa,5,1,cb1,52.48627634059748,NA,1,NA,NA
sub_006,schema_2_2,all_pa,5,2,cb1,7.590317189621426,NA,1,NA,NA
sub_006,schema_2_2,all_pa,5,3,cb1,25.581616904852034,0.9084752531177487,2,NA,NA
sub_006,schema_2_2,all_pa,5,4,cb1,28.166504593091346,7.227387143967789,2,NA,NA
sub_006,schema_2_2,all_pa,5,all,cb1,27.928806087684276,14.703166484622392,6,32.467464591738405,31.407449369644027
sub_006,schema_2_2,all_pa,6,1,cb1,9.62320524054031,NA,1,NA,NA
sub_006,schema_2_2,all_pa,6,2,cb1,15.452662878580588,NA,1,NA,NA
sub_006,schema_2_2,all_pa,6,3,cb1,35.91716998929018,8.369356255986213,2,NA,NA
sub_006,schema_2_2,all_pa,6,4,cb1,15.625335465533276,3.2470171070012204,2,NA,NA
sub_006,schema_2_2,all_pa,6,all,cb1,21.360146504794635,12.188793033239138,6,23.68357475811206,20.54820383658903
sub_006,schema_2_2,all_pa,7,1,cb1,27.31294023172098,NA,1,NA,NA
sub_006,schema_2_2,all_pa,7,2,cb1,18.12380451337584,NA,1,NA,NA
sub_006,schema_2_2,all_pa,7,3,cb1,25.189694970608073,12.338845521125334,2,NA,NA
sub_006,schema_2_2,all_pa,7,4,cb1,19.781426450638893,13.446121078957693,2,NA,NA
sub_006,schema_2_2,all_pa,7,all,cb1,22.56316459793179,8.995410221143473,6,18.335757181753962,13.443583907138448
sub_006,schema_2_2,all_pa,8,1,cb1,9.317984175859202,NA,1,NA,NA
sub_006,schema_2_2,all_pa,8,2,cb1,44.46403507374317,NA,1,NA,NA
sub_006,schema_2_2,all_pa,8,3,cb1,38.79772446090521,7.732591902467477,2,NA,NA
sub_006,schema_2_2,all_pa,8,4,cb1,16.952005503941198,14.38351854390146,2,NA,NA
sub_006,schema_2_2,all_pa,8,all,cb1,27.5469131965492,16.50955538664891,6,15.07989293804252,8.795413443702374
sub_006,schema_2_2,far,1,all,cb1,84.04866062989487,71.61781452330591,2,136.060359093722,136.060310586738
sub_006,schema_2_2,far,2,all,cb1,202.94900363709758,35.5214887057374,2,102.53298554163626,102.53293099404364
sub_006,schema_2_2,far,3,all,cb1,77.41791746706141,32.36691095207663,2,77.26727456931758,77.2672199033921
sub_006,schema_2_2,far,4,all,cb1,15.286657316920804,18.91037494612913,2,58.227424938834645,58.22737352496024
sub_006,schema_2_2,far,5,all,cb1,29.750522484861598,4.987247558384657,2,43.87928827453979,43.87924182925596
sub_006,schema_2_2,far,6,all,cb1,23.96023235351942,8.540307112970087,2,33.066754051176815,33.0667132475926
sub_006,schema_2_2,far,7,all,cb1,31.60192307841716,3.27058556603176,2,24.91859522980687,24.91856010760651
sub_006,schema_2_2,far,8,all,cb1,20.055639147374144,18.772719335081753,2,18.778268567551066,18.77823880429377
sub_006,schema_2_2,near,1,all,cb1,117.4041424410236,16.620281948732682,2,117.40414228897299,114.269633921042
sub_006,schema_2_2,near,2,all,cb1,19.234654047606362,23.171688307447255,2,23.499682730382318,35.17957347763332
sub_006,schema_2_2,near,3,all,cb1,19.72241752387859,5.425780193419287,2,23.499682730382304,10.830544805309868
sub_006,schema_2_2,near,4,all,cb1,24.89754654889633,0.5604224930961786,2,23.499682730382304,3.334341186779957
sub_006,schema_2_2,near,5,all,cb1,23.997599013081775,1.3316643324653836,2,23.499682730382304,1.0265255672462992
sub_006,schema_2_2,near,6,all,cb1,27.582273101304036,20.156680475957522,2,23.499682730382304,0.3160308682231676
sub_006,schema_2_2,near,7,all,cb1,13.369198342829812,4.377861123864119,2,23.499682730382304,0.0972947122377181
sub_006,schema_2_2,near,8,all,cb1,35.69409081747226,12.121792693647771,2,23.499682730382304,0.029953596250400772
sub_006,schema_2_2,near_far_combined,1,all,cb1,100.72640153545923,46.61163408421606,4,113.44632729657299,110.545206040328
sub_006,schema_2_2,near_far_combined,2,all,cb1,111.09182884235197,108.85719321505448,4,78.19693224196045,80.65245357388994
sub_006,schema_2_2,near_far_combined,3,all,cb1,48.57016749547,38.32243350389242,4,55.415407166285334,58.843060685195596
sub_006,schema_2_2,near_far_combined,4,all,cb1,20.092101932908566,12.251333883884639,4,40.6918102373303,42.93118978245875
sub_006,schema_2_2,near_far_combined,5,all,cb1,26.874060748971687,4.4625141110936335,4,31.176015934436876,31.322080032475178
sub_006,schema_2_2,near_far_combined,6,all,cb1,25.771252727411728,12.81077401476724,4,25.026000985514585,22.85221310036082
sub_006,schema_2_2,near_far_combined,7,all,cb1,22.485560710623485,10.989307670766081,4,21.05127405594375,16.67269999447207
sub_006,schema_2_2,near_far_combined,8,all,cb1,27.874864982423205,15.747105765605728,4,18.482425964375423,12.164201510149576
sub_006,schema_4_2,all_pa,1,1,cb1,335.2661440245668,NA,1,NA,NA
sub_006,schema_4_2,all_pa,1,2,cb1,32.20776440379905,NA,1,NA,NA
sub_006,schema_4_2,all_pa,1,3,cb1,120.53018474879569,72.84455124059667,2,NA,NA
sub_006,schema_4_2,all_pa,1,4,cb1,241.12676520235203,28.055508247287875,2,NA,NA
sub_006,schema_4_2,all_pa,1,all,cb1,181.79796805511023,115.38669345874034,6,181.37610271329697,171.998894595679
sub_006,schema_4_2,all_pa,2,1,cb1,49.71902130072114,NA,1,NA,NA
sub_006,schema_4_2,all_pa,2,2,cb1,7.026474072436687,NA,1,NA,NA
sub_006,schema_4_2,all_pa,2,3,cb1,117.38494668514633,110.89271267785033,2,NA,NA
sub_006,schema_4_2,all_pa,2,4,cb1,28.885273914664737,19.389971342517256,2,NA,NA
sub_006,schema_4_2,all_pa,2,all,cb1,58.214322762129996,69.4092823728745,6,61.757846920107085,84.3265580923329
sub_006,schema_4_2,all_pa,3,1,cb1,11.25471363925189,NA,1,NA,NA
sub_006,schema_4_2,all_pa,3,2,cb1,15.04564182381812,NA,1,NA,NA
sub_006,schema_4_2,all_pa,3,3,cb1,31.83537869357341,12.27000788406865,2,NA,NA
sub_006,schema_4_2,all_pa,3,4,cb1,79.28514984329608,95.0995221626599,2,NA,NA
sub_006,schema_4_2,all_pa,3,all,cb1,41.423568756134834,52.63324515844038,6,33.95620709903994,41.34310523573702
sub_006,schema_4_2,all_pa,4,1,cb1,50.488827517596036,NA,1,NA,NA
sub_006,schema_4_2,all_pa,4,2,cb1,13.334498036695082,NA,1,NA,NA
sub_006,schema_4_2,all_pa,4,3,cb1,26.60219854974334,18.539079163799617,2,NA,NA
sub_006,schema_4_2,all_pa,4,4,cb1,17.292155135408876,6.787761299571995,2,NA,NA
sub_006,schema_4_2,all_pa,4,all,cb1,25.26867215409926,16.118673276170746,6,27.494558150766693,20.269442856444932
sub_006,schema_4_2,all_pa,5,1,cb1,31.784869892789597,NA,1,NA,NA
sub_006,schema_4_2,all_pa,5,2,cb1,14.543988032538564,NA,1,NA,NA
sub_006,schema_4_2,all_pa,5,3,cb1,64.43892802674279,71.46439586346541,2,NA,NA
sub_006,schema_4_2,all_pa,5,4,cb1,21.322486400780814,6.735056368813625,2,NA,NA
sub_006,schema_4_2,all_pa,5,all,cb1,36.30861446339589,39.1879604980884,6,25.992743603155645,9.93757753240913
sub_006,schema_4_2,all_pa,6,1,cb1,21.14488304771541,NA,1,NA,NA
sub_006,schema_4_2,all_pa,6,2,cb1,16.037926545866988,NA,1,NA,NA
sub_006,schema_4_2,all_pa,6,3,cb1,25.155994354359635,10.943612871826868,2,NA,NA
sub_006,schema_4_2,all_pa,6,4,cb1,19.273266768109508,4.081922106634801,2,NA,NA
sub_006,schema_4_2,all_pa,6,all,cb1,21.00688863975345,6.3494160923631044,6,25.64369230781736,4.87213427187231
sub_006,schema_4_2,all_pa,7,1,cb1,15.041499396721143,NA,1,NA,NA
sub_006,schema_4_2,all_pa,7,2,cb1,10.569535840831659,NA,1,NA,NA
sub_006,schema_4_2,all_pa,7,3,cb1,14.440912372412399,1.200100540027976,2,NA,NA
sub_006,schema_4_2,all_pa,7,4,cb1,40.639206930187655,13.142442964869115,2,NA,NA
sub_006,schema_4_2,all_pa,7,all,cb1,22.62854564045882,15.231477628213526,6,25.56256590844191,2.3886799660921074
sub_006,schema_4_2,all_pa,8,1,cb1,16.8211125999906,NA,1,NA,NA
sub_006,schema_4_2,all_pa,8,2,cb1,20.965658537012974,NA,1,NA,NA
sub_006,schema_4_2,all_pa,8,3,cb1,24.9073483770906,19.13854122565372,2,NA,NA
sub_006,schema_4_2,all_pa,8,4,cb1,18.23567474431638,3.9151207073429855,2,NA,NA
sub_006,schema_4_2,all_pa,8,all,cb1,20.678802896636256,9.426292326044429,6,25.543710534565577,1.1711072934402345
sub_006,schema_4_2,far,1,all,cb1,145.15491683256926,107.66918132327314,2,150.19773989830404,146.788448293295
sub_006,schema_4_2,far,2,all,cb1,119.19699497089863,108.33008941646453,2,107.88280479717255,110.06486420266415
sub_006,schema_4_2,far,3,all,cb1,84.84491988282466,87.23681996908297,2,78.90719759824037,82.5287989130154
sub_006,schema_4_2,far,4,all,cb1,30.90156716141606,12.458853763530866,2,59.065838736641666,61.88171583516177
sub_006,schema_4_2,far,5,all,cb1,65.76598466295904,69.58765437049115,2,45.479254725755084,46.40012704825388
sub_006,schema_4_2,far,6,all,cb1,27.52695939834753,7.590561950706669,2,36.17569510705641,34.79172742768005
sub_006,schema_4_2,far,7,all,cb1,32.61091453718793,24.49616294974608,2,29.804982534321027,26.087521185947626
sub_006,schema_4_2,far,8,all,cb1,26.953803501379465,16.244416634096492,2,25.44256853926936,19.560936232382023
sub_006,schema_4_2,near,1,all,cb1,216.50203311857848,62.88013832996433,2,216.489705346339,215.800642953268
sub_006,schema_4_2,near,2,all,cb1,27.07322562891245,16.827348081131454,2,27.646087411887493,35.14712585799613
sub_006,schema_4_2,near,3,all,cb1,26.275608654044827,20.13271007764557,2,19.358142319437746,5.724359479064807
sub_006,schema_4_2,near,4,all,cb1,12.992786523736154,0.7075358993032451,2,18.994402021477015,0.9323178110765541
sub_006,schema_4_2,near,5,all,cb1,19.995429764564555,8.61179786178788,2,18.97843823275923,0.15184519840682376
sub_006,schema_4_2,near,6,all,cb1,16.902301724121614,0.7288711855146016,2,18.97773761599595,0.024730798881320987
sub_006,schema_4_2,near,7,all,cb1,22.469204765412126,12.553820524904939,2,18.977706867415037,0.00402786798479932
sub_006,schema_4_2,near,8,all,cb1,16.189219620027515,6.809245298900216,2,18.97770551792516,6.560127952528472e-4
sub_006,schema_4_2,near_far_combined,1,all,cb1,180.82847497557387,82.93968773662912,4,179.924455569236,168.247499560557
sub_006,schema_4_2,near_far_combined,2,all,cb1,73.13511029990553,82.67477808497226,4,78.81843275043084,98.00761604129553
sub_006,schema_4_2,near_far_combined,3,all,cb1,55.56026426843474,61.768257735945035,4,44.419956530104145,57.091444610983494
sub_006,schema_4_2,near_far_combined,4,all,cb1,21.94717684257611,12.602222926642597,4,32.716843962805115,33.25693634253519
sub_006,schema_4_2,near_far_combined,5,all,cb1,42.880707213761795,48.34441849516231,4,28.735189575395395,19.372846884989425
sub_006,schema_4_2,near_far_combined,6,all,cb1,22.21463056123457,7.550523925023942,4,27.380543828837574,11.28508027810221
sub_006,schema_4_2,near_far_combined,7,all,cb1,27.54005965130003,16.93629914441139,4,26.919663772429402,6.573790503753364
sub_006,schema_4_2,near_far_combined,8,all,cb1,21.57151156070349,11.918097715398595,4,26.762862315713107,3.829367671499209
sub_006,schema_4_4,all_pa,1,1,cb1,308.5680416506625,NA,1,NA,NA
sub_006,schema_4_4,all_pa,1,2,cb1,40.48843633140825,NA,1,NA,NA
sub_006,schema_4_4,all_pa,1,3,cb1,120.8365154622922,68.13176170820768,2,NA,NA
sub_006,schema_4_4,all_pa,1,4,cb1,167.49724824041078,8.201155222499604,2,NA,NA
sub_006,schema_4_4,all_pa,1,all,cb1,154.28733423124612,93.86036432316537,6,155.27716717247097,145.232926053513
sub_006,schema_4_4,all_pa,2,1,cb1,84.01479826866812,NA,1,NA,NA
sub_006,schema_4_4,all_pa,2,2,cb1,27.563580619406107,NA,1,NA,NA
sub_006,schema_4_4,all_pa,2,3,cb1,35.71106126057287,17.784940227304276,2,NA,NA
sub_006,schema_4_4,all_pa,2,4,cb1,167.56457816582065,50.5207155177389,2,NA,NA
sub_006,schema_4_4,all_pa,2,all,cb1,86.3549429568102,70.21419025531594,6,83.68966630232566,95.42977782750962
sub_006,schema_4_4,all_pa,3,1,cb1,23.86784087689961,NA,1,NA,NA
sub_006,schema_4_4,all_pa,3,2,cb1,18.689929816949554,NA,1,NA,NA
sub_006,schema_4_4,all_pa,3,3,cb1,119.08150788758779,143.44344390747978,2,NA,NA
sub_006,schema_4_4,all_pa,3,4,cb1,26.421921548891525,10.77865513557086,2,NA,NA
sub_006,schema_4_4,all_pa,3,all,cb1,55.5941049278013,81.02346353143872,6,51.475520621310125,62.70508171716041
sub_006,schema_4_4,all_pa,4,1,cb1,10.535004894398483,NA,1,NA,NA
sub_006,schema_4_4,all_pa,4,2,cb1,19.76267888122711,NA,1,NA,NA
sub_006,schema_4_4,all_pa,4,3,cb1,16.848502740598708,0.7465268927762306,2,NA,NA
sub_006,schema_4_4,all_pa,4,4,cb1,42.54080999136363,36.063172056275334,2,NA,NA
sub_006,schema_4_4,all_pa,4,all,cb1,24.846051539925046,21.381706862383638,6,36.979258433863464,41.20230983103372
sub_006,schema_4_4,all_pa,5,1,cb1,29.21769717354535,NA,1,NA,NA
sub_006,schema_4_4,all_pa,5,2,cb1,21.244139816958935,NA,1,NA,NA
sub_006,schema_4_4,all_pa,5,3,cb1,35.87565841229024,22.564920974178015,2,NA,NA
sub_006,schema_4_4,all_pa,5,4,cb1,19.606809869740246,12.899202365527797,2,NA,NA
sub_006,schema_4_4,all_pa,5,all,cb1,26.90446225909421,14.003082287739645,6,30.45598696523544,27.07324970996586
sub_006,schema_4_4,all_pa,6,1,cb1,9.977415904180802,NA,1,NA,NA
sub_006,schema_4_4,all_pa,6,2,cb1,6.809990937035085,NA,1,NA,NA
sub_006,schema_4_4,all_pa,6,3,cb1,89.56584925124167,86.48437322666601,2,NA,NA
sub_006,schema_4_4,all_pa,6,4,cb1,17.547314785652887,4.095197898702834,2,NA,NA
sub_006,schema_4_4,all_pa,6,all,cb1,38.502289152500836,55.5114111865218,6,27.520535736278873,17.78931455212003
sub_006,schema_4_4,all_pa,7,1,cb1,33.73590562182969,NA,1,NA,NA
sub_006,schema_4_4,all_pa,7,2,cb1,26.143851601523828,NA,1,NA,NA
sub_006,schema_4_4,all_pa,7,3,cb1,28.392693188520553,24.46672666309573,2,NA,NA
sub_006,schema_4_4,all_pa,7,4,cb1,26.26889409539722,8.439642422089653,2,NA,NA
sub_006,schema_4_4,all_pa,7,all,cb1,28.200488631864843,11.935282778690732,6,26.199592102547996,11.689018334499327
sub_006,schema_4_4,all_pa,8,1,cb1,10.670582370470695,NA,1,NA,NA
sub_006,schema_4_4,all_pa,8,2,cb1,24.361875473011104,NA,1,NA,NA
sub_006,schema_4_4,all_pa,8,3,cb1,37.207693201576404,8.301447153134987,2,NA,NA
sub_006,schema_4_4,all_pa,8,4,cb1,12.815972512553175,6.848456418645588,2,NA,NA
sub_006,schema_4_4,all_pa,8,all,cb1,22.513298211956826,13.262045665802823,6,25.605171706023697,7.6806303707738
sub_006,schema_4_4,far,1,all,cb1,171.15464344607778,3.028817319687036,2,136.440170188685,163.964599394477
sub_006,schema_4_4,far,2,all,cb1,90.06397536556408,59.081688054474185,2,109.3609372752747,118.52053879915661
sub_006,schema_4_4,far,3,all,cb1,127.2774607393219,131.85261622798697,2,87.65611025842315,85.67165210733626
sub_006,schema_4_4,far,4,all,cb1,42.708850236136016,35.82552726309373,2,70.25903267731678,61.92708917091659
sub_006,schema_4_4,far,5,all,cb1,40.27969519218629,16.336672430859092,2,56.31474700629758,44.7635160388632
sub_006,schema_4_4,far,6,all,cb1,21.531867528588528,9.730206427753336,2,45.137978841156894,32.356960338168356
sub_006,schema_4_4,far,7,all,cb1,32.99722361669061,17.954937283218044,2,36.179459949298064,23.388977787554253
sub_006,schema_4_4,far,8,all,cb1,25.525542657744126,24.82250288990682,2,28.99893517236842,16.90654116546947
sub_006,schema_4_4,near,1,all,cb1,117.17912025662523,62.95942380539511,2,126.61887122642099,114.578899395237
sub_006,schema_4_4,near,2,all,cb1,113.21166406082942,127.38734379951737,2,74.04576641234661,83.75781712716979
sub_006,schema_4_4,near,3,all,cb1,18.22596869715742,0.8121725439219589,2,49.74303272177971,61.22743338377749
sub_006,schema_4_4,near,4,all,cb1,16.680462495826326,0.5088820995946317,2,38.508716869151954,44.75759669181798
sub_006,schema_4_4,near,5,all,cb1,15.202773089844197,6.670953822208874,2,33.315479997795734,32.71805383496942
sub_006,schema_4_4,near,6,all,cb1,85.58129650830604,92.11938175571652,2,30.914825649475517,23.917080582292467
sub_006,schema_4_4,near,7,all,cb1,21.664363667227164,14.951431801967342,2,29.805085916266734,17.483519847029612
sub_006,schema_4_4,near,8,all,cb1,24.498123056385452,9.672599318126244,2,29.29209150025511,12.780550920073013
sub_006,schema_4_4,near_far_combined,1,all,cb1,144.1668818513515,47.91109782308103,4,116.04832705629101,139.408669811118
sub_006,schema_4_4,near_far_combined,2,all,cb1,101.63781971319675,82.16649097127033,4,94.61508699574452,101.14894746008953
sub_006,schema_4_4,near_far_combined,3,all,cb1,72.75171471823965,98.78933806679777,4,77.14040274679476,73.38933501155903
sub_006,schema_4_4,near_far_combined,4,all,cb1,29.69465636598117,25.56823767248383,4,62.89315927180576,53.248151648478625
sub_006,schema_4_4,near_far_combined,5,all,cb1,27.741234141015244,17.703488480505456,4,51.27727289904823,38.634573450390285
sub_006,schema_4_4,near_far_combined,6,all,cb1,53.55658201844729,65.0204756591081,4,41.80675206028519,28.03158831779372
sub_006,schema_4_4,near_far_combined,7,all,cb1,27.330793641958888,14.992873867355856,4,34.08536411973208,20.338517380740793
sub_006,schema_4_4,near_far_combined,8,all,cb1,25.01183285706479,15.392329456861566,4,27.79005758447863,14.756755291819033
sub_006,schema_6_0,all_pa,1,1,cb1,349.38031724626615,NA,1,NA,NA
sub_006,schema_6_0,all_pa,1,2,cb1,48.333513632251716,NA,1,NA,NA
sub_006,schema_6_0,all_pa,1,3,cb1,126.89967872767616,97.95621037914799,2,NA,NA
sub_006,schema_6_0,all_pa,1,4,cb1,170.19057065536884,14.16201209579244,2,NA,NA
sub_006,schema_6_0,all_pa,1,all,cb1,165.31572160743465,109.87238697365225,6,172.87370214025597,169.881067721524
